time (ms),x-accel,y-accel,z-accel
87188.53431,-0.951401,0.270844,0.178802
87188.55956,-0.932434,0.134949,0.301834
87188.58482,-0.991776,0.219101,0.226761
87188.61009,-1.190353,0.704193,-0.009125
87188.63534,-1.560013,1.474228,0.349594
87188.66061,-0.908371,1.202377,0.216675
87188.68586,-0.657196,0.466019,-0.292725
87188.71113,-0.423447,0.195633,-0.304031
87188.7364,-0.289841,0.124954,-0.174225
87188.76166,-0.665009,0.429749,-0.165756
87188.78693,-1.245544,0.932159,-0.166565
87188.81218,-1.111755,0.942215,-0.236649
87188.83744,-0.647888,0.527481,0.21579
87188.86271,-0.995499,0.390732,0.402603
87188.88797,-0.843048,0.436508,-0.028625
87188.91324,-0.771271,0.450882,-0.276657
87188.9385,-0.798965,0.498077,-0.280228
87188.96375,-0.795044,0.472549,-0.154663
87188.98902,-0.822342,0.504166,-0.065948
87189.01427,-0.805542,0.623566,0.138321
87189.03954,-0.800598,0.645111,0.18013
87189.0648,-0.795715,0.574158,-0.167816
87189.09005,-0.770935,0.575974,-0.181793
87189.11532,-0.770096,0.627869,-0.115997
87189.14058,-0.754669,0.584167,0.109924
87189.16585,-0.793365,0.439194,-0.237411
87189.19111,-0.878235,0.515823,-0.066528
87189.21637,-0.92778,0.543045,-0.150162
87189.24164,-0.965454,0.621353,0.011261
87189.2669,-0.852005,0.65036,-0.035339
87189.29218,-0.835495,0.56395,-0.203781
87189.31743,-0.851135,0.456284,-0.208588
87189.34269,-0.867661,0.500168,-0.119522
87189.36797,-0.742355,0.504166,-0.069351
87189.39323,-0.75267,0.545868,-0.099182
87189.41851,-0.775909,0.582977,-0.101334
87189.44377,-0.830261,0.53714,-0.078857
87189.46903,-0.899582,0.495193,-0.065155
87189.49431,-0.989761,0.551376,-0.029831
87189.51957,-0.707947,0.48111,-0.031509
87189.54484,-0.660294,0.510452,-0.084137
87189.57011,-0.901352,0.670654,-0.072525
87189.59536,-0.97438,0.338211,-0.009644
87189.62064,-0.918518,0.896072,-0.034607
87189.64589,-0.526596,0.72551,-0.000351
87189.67117,-0.436569,0.737213,-0.094208
87189.69642,-0.430878,0.867218,0.003891
87189.72168,-0.499207,0.898468,0.021744
87189.74695,-0.576324,0.960388,-0.070114
87189.77221,-0.584305,0.770248,0.123856
87189.79748,-0.743561,0.820847,0.212875
87189.82273,-0.675735,0.876343,0.161316
87189.84799,-0.600159,0.622467,0.135452
87189.87326,-0.295807,0.340591,0.072525
87189.89851,-0.494217,0.568619,0.083054
87189.92379,-0.588364,0.754074,0.161163
87189.94904,-0.596786,0.667587,0.104507
87189.9743,-0.910538,0.958984,0.118774
87189.99957,-0.946533,1.223618,0.095459
87190.02482,-0.399826,0.443878,0.024933
87190.0501,-0.43663,0.453293,0.310379
87190.07535,-0.669907,0.821091,0.403778
87190.10061,-0.680923,0.956818,0.416702
87190.12588,-0.638443,0.86998,0.169083
87190.15114,-0.537628,0.878769,0.274521
87190.17641,-0.642914,0.140976,0.418869
87190.20166,-0.781265,0.081924,0.547424
87190.22692,-0.713776,1.049271,0.287537
87190.25219,-0.702301,1.172928,0.272324
87190.27745,-0.783585,1.207779,0.038391
87190.30272,-0.478271,1.024414,-0.039581
87190.32798,-0.514954,0.760315,-0.055161
87190.35323,-0.550858,0.687042,0.151855
87190.3785,-1.037811,0.966629,0.206833
87190.40376,-0.70961,0.622955,0.408142
87190.42903,-0.52092,0.599014,0.249329
87190.45428,-0.260178,0.862183,0.012054
87190.47954,-0.250702,1.112579,-0.369858
87190.50481,-0.521606,1.281891,-0.505417
87190.53006,-0.654602,0.744476,0.011887
87190.55533,-0.726944,0.874603,-0.135635
87190.58059,-0.3797,1.183624,-0.178391
87190.60584,-0.41124,0.912659,-0.259155
87190.63111,-0.552582,0.904343,-0.168488
87190.65637,-0.819748,0.999207,-0.20401
87190.68164,-0.54213,0.963959,-0.256668
87190.70689,-0.448059,1.079849,-0.180984
87190.73215,-0.375381,0.897797,0.068588
87190.75742,-0.751038,0.602295,-0.389099
87190.78267,-0.761719,0.66539,0.109344
87190.80794,-0.49173,0.873276,0.024948
87190.8332,-0.394028,0.71019,0.098862
87190.85846,-0.70105,0.658081,-0.153854
87190.88373,-0.548691,1.190964,-0.224655
87190.90899,-0.426682,0.785843,-0.34375
87190.93426,-0.287354,0.727219,-0.374023
87190.95952,-0.774521,1.066788,0.019394
87190.98478,-0.771439,0.703522,-0.289581
87191.01005,-1.12796,0.61264,-0.130844
87191.03531,-1.289368,0.561829,-0.411636
87191.06058,-1.514359,0.412674,-0.561356
87191.08583,-1.748093,0.258774,-0.630798
87191.11109,-1.510345,0.310806,-0.874527
87191.13636,-1.25296,0.505341,-1.110367
87191.16161,-0.583389,0.577454,-1.132919
87191.1869,-0.353622,0.518585,-0.947922
87191.21215,-0.261993,0.507599,-0.7509
87191.2374,0.050217,0.420166,-0.594803
87191.26268,0.253189,0.326141,-0.529968
87191.28793,0.099045,0.230804,-0.544617
87191.31321,0.045456,0.044983,-0.557007
87191.33846,-0.021774,-0.022507,-0.554764
87191.36372,-0.181549,-0.273438,-0.710358
87191.38899,-0.265747,-0.342743,-0.810699
87191.41425,-0.077957,-0.376694,-0.980133
87191.43952,0.054764,-0.202591,-1.037674
87191.46477,-0.225128,-0.194061,-1.016144
87191.49003,-0.304703,-0.393036,-1.210144
87191.5153,-0.239517,-0.324402,-1.103638
87191.54056,-0.1418,-0.341492,-0.955597
87191.56583,-0.081314,-0.373383,-0.790375
87191.59109,-0.204025,-0.454651,-0.789536
87191.61634,-0.209076,-0.423355,-0.8172
87191.64161,0.001419,-0.525238,-0.875748
87191.66687,0.010422,-0.579346,-0.991272
87191.69215,0.272415,-0.687851,-1.278809
87191.7174,0.066147,-0.452606,-1.212006
87191.74265,-0.116531,-0.519348,-1.010544
87191.76793,-0.099426,-0.717819,-0.877274
87191.79318,0.031921,-0.654755,-0.658066
87191.81846,0.145126,-0.699966,-0.454544
87191.84372,0.119949,-0.764114,-0.252182
87191.86897,0.003845,-0.772858,-0.21553
87191.89425,-0.004074,-0.731598,-0.237839
87191.9195,-0.041428,-0.770111,-0.326797
87191.94477,-0.059113,-0.775238,-0.328827
87191.97003,-0.096619,-0.789215,-0.342819
87191.99528,-0.462448,-1.019745,-0.402786
87192.02056,-0.318512,-0.860687,-0.342087
87192.04581,0.294022,-0.779541,-0.437805
87192.07109,0.303162,-0.757507,-0.473648
87192.09634,0.141876,-0.719376,-0.549225
87192.12159,0.148346,-0.720657,-0.57663
87192.14687,0.182953,-0.819901,-0.486984
87192.17212,0.206757,-0.791931,-0.686996
87192.19739,0.222366,-0.804352,-0.675522
87192.22264,0.207932,-0.81514,-0.572495
87192.2479,0.259583,-0.846344,-0.45314
87192.27317,0.21582,-0.830597,-0.406021
87192.29842,0.133347,-0.830048,-0.545731
87192.3237,0.118286,-0.841446,-0.681107
87192.34895,0.160263,-0.868362,-0.510864
87192.37419,-0.002029,-0.940247,-0.489319
87192.39947,0.113144,-0.930771,-0.308548
87192.42472,0.133835,-0.911224,-0.249893
87192.44999,0.161179,-0.913635,-0.470551
87192.47525,0.236481,-0.913208,-0.400269
87192.5005,0.205811,-0.927505,-0.340485
87192.52577,0.213852,-0.912933,-0.328369
87192.55103,0.258133,-0.962646,-0.432388
87192.5763,0.272766,-0.97139,-0.349411
87192.60155,0.262665,-0.954987,-0.289032
87192.62681,0.189621,-0.952316,-0.248856
87192.65208,0.199265,-0.96405,-0.433212
87192.67733,0.182037,-0.965866,-0.395279
87192.70261,0.182419,-0.961456,-0.155228
87192.72786,0.163971,-0.946121,-0.136597
87192.75312,0.13324,-0.948425,-0.057404
87192.77839,0.092514,-0.945724,-0.020004
87192.80364,0.0354,-0.957825,-0.042007
87192.82892,0.0634,-0.948761,-0.053635
87192.85417,0.082184,-0.962051,-0.115814
87192.87943,0.064926,-0.931335,-0.206863
87192.9047,0.077332,-0.967102,-0.239746
87192.92996,0.195267,-0.972458,-0.333923
87192.95523,0.177597,-0.940399,-0.234573
87192.98049,0.068726,-0.90889,-0.209885
87193.00574,0.06076,-0.890747,-0.421326
87193.03101,0.052933,-0.841537,-0.551788
87193.05627,0.097672,-0.84404,-0.445114
87193.08154,0.055984,-0.861099,-0.581802
87193.10679,0.09053,-0.824905,-0.6604
87193.13205,0.101395,-0.821198,-0.567978
87193.15732,0.095276,-0.844696,-0.592224
87193.18257,0.073807,-0.816254,-0.603882
87193.20785,0.054047,-0.829498,-0.572647
87193.23311,0.053314,-0.818848,-0.627045
87193.25836,0.057968,-0.860672,-0.613388
87193.28364,0.053497,-0.826691,-0.600235
87193.30923,0.049316,-0.828674,-0.604523
87193.33451,0.058441,-0.797333,-0.71225
87193.35977,0.051804,-0.861664,-0.687393
87193.38503,0.016251,-0.817429,-0.65564
87193.4103,0.022751,-0.816803,-0.596375
87193.43555,0.003372,-0.82811,-0.562103
87193.46083,0.051498,-0.823273,-0.531448
87193.48609,0.034958,-0.83075,-0.550735
87193.51135,-0.02858,-0.849152,-0.540787
87193.53662,0.045868,-0.853455,-0.52684
87193.56188,0.057541,-0.853912,-0.51181
87193.58715,0.05278,-0.862411,-0.590332
87193.61241,0.027206,-0.858261,-0.593887
87193.63766,0.049255,-0.859924,-0.636673
87193.66294,0.149399,-0.878922,-0.161331
87193.6882,0.017975,-0.852722,-0.697281
87193.71348,0.034195,-0.8255,-0.595642
