time (ms),x-accel,y-accel,z-accel
87112.24492,0.177094,1.26062,0.124619
87112.27019,0.118652,0.769241,-0.377258
87112.29543,0.179993,0.354797,-0.326202
87112.3207,0.209137,0.196411,-0.258545
87112.34595,0.18161,0.841324,-0.246628
87112.3712,-0.002197,1.68515,-0.532852
87112.39647,0.232712,1.230362,-0.25116
87112.42172,0.253372,0.892181,-0.014908
87112.44699,0.50293,1.053467,2.089096
87112.47223,0.400055,0.907578,-0.160126
87112.49748,0.51712,0.690582,-0.229477
87112.52275,0.543045,0.782822,-0.217438
87112.548,0.34758,0.875443,-0.178558
87112.57327,0.227188,0.969788,-0.138733
87112.59852,0.163055,0.99968,-0.03833
87112.62377,0.077576,1.033401,0.140594
87112.64904,0.023178,1.077026,0.614746
87112.67429,0.084503,0.974976,0.132538
87112.69956,0.169861,0.977722,-0.116943
87112.72481,0.33577,1.033173,-0.170746
87112.75006,0.392609,1.025803,-0.143005
87112.77533,0.367218,0.909622,-0.065338
87112.80058,0.305054,0.816315,0.013885
87112.82585,0.294586,0.870712,0.055389
87112.8511,0.358734,1.108307,0.025635
87112.87635,0.386078,1.120132,-0.018097
87112.90162,0.384018,1.117081,-0.04921
87112.92687,0.364105,1.03038,-0.079987
87112.95214,0.257843,0.958176,-0.125519
87112.97738,0.105148,0.905746,-0.088043
87113.00263,-0.043808,0.91069,0.029938
87113.0279,-0.13649,0.930756,0.017273
87113.05315,-0.232605,1.015488,-0.088516
87113.07842,-0.11676,1.080322,0.097168
87113.10366,0.176392,1.057327,-0.028275
87113.12891,0.232056,1.034714,-0.077682
87113.15418,0.176956,1.005051,0.080963
87113.17943,0.143814,1.061737,0.123215
87113.20469,0.098267,1.041321,0.032303
87113.22994,0.075729,1.004059,0.007309
87113.25519,0.110413,1.035538,0.149826
87113.27984,0.088974,1.035187,0.168549
87113.30508,0.079437,1.009827,0.122467
87113.33036,0.126755,0.824081,0.109558
87113.35561,0.148682,0.837189,0.09024
87113.38086,0.141617,0.997635,0.058365
87113.40614,0.124084,0.976532,0.059616
87113.43139,0.15152,0.875671,0.096909
87113.45666,0.171265,1.040115,0.130875
87113.48191,0.167068,0.895279,0.130035
87113.50716,0.128799,0.936295,0.064987
87113.53243,0.170486,0.958374,0.047379
87113.55769,0.117966,1.024826,0.086807
87113.58296,-0.004959,1.138977,0.032043
87113.60821,-0.025757,0.882202,0.13942
87113.63347,0.105362,0.654984,0.184128
87113.65874,0.101685,1.164551,0.070328
87113.68399,0.013626,1.434845,-0.145279
87113.70926,0.177765,0.756699,0.029953
87113.73452,0.199478,0.640488,0.019913
87113.75977,0.107254,1.005325,0.040726
87113.78504,0.065628,1.10228,0.006027
87113.81029,0.013733,1.109879,-0.048477
87113.83556,-0.096039,1.347931,0.010834
87113.86081,-0.003235,1.002655,-0.046997
87113.88606,0.027222,0.805405,-0.088547
87113.91133,0.064697,0.766357,-0.039017
87113.93658,0.08078,0.822845,0.029846
87113.96186,0.08345,0.823975,-0.036392
87113.98711,0.256348,0.388428,0.147171
87114.01236,-0.128036,1.174225,-0.563477
87114.03763,-0.254944,1.136276,-0.524719
87114.0629,-0.104141,0.518417,-0.160278
87114.08815,-0.244583,1.285324,-0.569855
87114.11341,0.00264,1.403229,-0.316391
87114.13866,0.147232,0.848083,-0.60701
87114.16393,0.171982,0.962769,-0.565964
87114.18918,-0.038834,1.225372,-0.342575
87114.21445,-0.336288,1.341827,0.028687
87114.2397,-0.178299,1.037003,0.115555
87114.26495,0.218002,0.670364,-0.108475
87114.29022,0.39772,0.776596,-0.325577
87114.31547,0.80394,0.751953,-0.410858
87114.34074,0.394653,1.025009,-0.141663
87114.36599,0.044128,1.246094,0.092056
87114.39124,-0.215347,1.077103,-0.002197
87114.41651,-0.643555,0.952866,-0.103775
87114.44175,-1.015839,0.942764,0.053574
87114.46702,-0.822586,0.990509,0.117355
87114.49227,-0.36467,0.793503,0.121277
87114.51751,0.027084,0.755249,0.146576
87114.54278,0.051849,0.993286,0.277664
87114.56803,0.016159,1.203781,0.303802
87114.5933,-0.244308,0.934723,0.070969
87114.61854,-0.468369,0.863373,0.067581
87114.64378,-0.530838,0.864243,0.200928
87114.66905,-0.557159,0.973328,-0.370361
87114.69429,-0.403076,0.886734,0.093857
87114.71956,-0.372986,0.968552,0.28038
87114.74481,-0.285156,0.860916,0.277267
87114.77005,-0.113281,0.922272,0.177902
87114.79532,-0.167419,0.970505,-0.013748
87114.82056,-0.589432,0.980179,-0.106232
87114.84583,-0.391174,0.820496,0.238708
87114.87107,-0.298691,0.877182,0.268509
87114.89632,0.051956,0.802628,0.404007
87114.92159,-0.157883,0.875732,0.508179
87114.94684,-0.307983,1.130341,0.504059
87114.97211,-0.335419,1.009384,0.278198
87114.99736,-0.45639,1.07016,-0.12796
87115.0226,-0.098785,1.051575,-0.260483
87115.04787,0.020874,1.002701,-0.029617
87115.07311,0.115616,0.916901,0.124451
87115.09838,0.185394,1.128647,0.149734
87115.12363,0.265106,1.070755,0.081879
87115.14887,0.077927,0.84288,-0.15715
87115.17414,-0.083435,0.945038,-0.02449
87115.19938,-0.05542,1.186493,0.049057
87115.22465,0.121109,1.02861,-0.091949
87115.24989,0.616821,1.171585,-0.282059
87115.27514,0.304092,0.870056,-0.121674
87115.30041,0.303894,0.97052,-0.066086
87115.32565,0.11438,1.28299,0.296997
87115.35092,0.364273,1.123016,-0.149109
87115.37616,0.226334,1.040192,-0.060913
87115.40141,0.146027,0.99585,-0.108368
87115.42667,0.297028,0.953003,-0.164246
87115.45192,0.475342,0.875275,-0.264648
87115.47719,0.464325,1.068008,-0.371643
87115.50243,0.304642,1.00415,-0.233643
87115.52767,0.381287,0.89061,-0.402496
87115.55294,0.455139,0.911728,-0.306152
87115.57819,0.57843,0.812424,-0.362335
87115.60345,0.601166,0.814774,-0.279007
87115.6287,0.584229,0.869125,-0.258423
87115.65394,0.60965,0.852921,-0.336807
87115.67921,0.644669,0.7621,-0.264053
87115.70446,0.838196,0.748718,-0.136017
87115.72973,0.737137,0.595551,-0.176773
87115.75498,0.565201,0.613098,-0.145889
87115.78023,0.433578,0.95726,-0.551712
87115.80549,0.691589,0.548172,-0.412476
87115.83074,0.532913,0.569763,-0.568817
87115.85601,0.512817,0.545776,-0.319901
87115.88125,0.468414,0.456161,-0.435715
87115.9065,0.641296,0.414886,-0.334381
87115.93177,0.689316,0.397934,-0.451523
87115.95701,0.741028,0.436493,-0.664993
87115.98228,0.992477,0.361252,-0.839569
87116.00752,1.342819,0.064407,-0.915924
87116.03277,1.327133,0.030609,-1.246902
87116.05804,1.125229,0.091064,-1.46701
87116.08329,0.793289,0.062576,-1.518982
87116.10856,0.72113,0.056808,-1.586426
87116.13381,0.591934,0.099884,-1.420944
87116.15905,0.262802,0.310135,-1.295303
87116.18432,-0.06044,0.552475,-1.182434
87116.20956,-0.137939,0.479935,-1.022537
87116.23483,-0.269409,0.446671,-0.74852
87116.26008,-0.180939,0.370667,-0.679825
87116.28533,0.189102,0.355301,-0.60759
87116.3106,0.234787,0.091614,-0.773102
87116.33585,0.139297,0.175308,-0.82486
87116.36111,0.139496,0.391281,-0.843246
87116.38636,0.279037,0.179886,-0.712448
87116.41161,0.58696,0.252243,-1.733231
87116.43688,0.907761,-0.094269,-1.719315
87116.46213,0.328461,0.081924,-1.244614
87116.4874,0.179688,0.020569,-0.808762
87116.51265,0.140427,-0.013657,-0.730667
87116.53788,0.125656,-0.080902,-0.730301
87116.56316,0.003006,-0.194336,-0.852509
87116.58841,0.320938,-0.163925,-1.185242
87116.61368,0.451401,-0.189255,-1.111053
87116.63893,0.72702,-0.730438,-0.914688
87116.66418,0.402145,-0.8423,-0.761993
87116.68945,-0.091293,-0.732681,-0.571457
87116.71471,-0.050674,-0.805176,-0.535934
87116.73997,0.292282,-0.820862,-0.637604
87116.76523,0.334747,-0.729889,-0.555588
87116.79047,0.240082,-0.717422,-0.459412
87116.81574,0.185791,-0.695389,-0.341064
87116.84099,0.2677,-0.726318,-0.325516
87116.86626,0.313522,-0.727768,-0.377518
87116.89151,0.232925,-0.758194,-0.393036
87116.91676,0.14473,-0.742798,-0.308945
87116.94203,0.110535,-0.749695,-0.251511
87116.96728,0.25769,-0.807343,-0.23027
87116.99255,0.095764,-0.807953,-0.356339
87117.0178,0.16124,-0.794708,-0.407425
87117.04305,0.113968,-0.818161,-0.420181
87117.06832,0.032013,-0.855789,-0.390305
87117.09357,-0.053192,-0.857773,-0.390259
87117.11883,-0.074692,-0.889267,-0.433014
87117.14409,-0.064301,-0.895111,-0.485916
87117.16934,0.016647,-0.890167,-0.552979
87117.19461,-0.039215,-0.895599,-0.54863
87117.21986,-0.001877,-0.87941,-0.473785
87117.24513,0.056305,-0.899796,-0.438385
87117.27038,0.049484,-0.91629,-0.593826
87117.29562,0.023575,-0.930542,-0.553406
87117.3209,-0.066879,-0.968704,-0.449127
87117.34615,0.029007,-0.934204,-0.384659
87117.37142,0.025101,-0.885834,-0.413025
87117.39668,-0.102264,-0.950363,-0.315414
87117.42193,-0.17923,-0.850906,-0.310867
87117.4472,-0.128906,-0.933823,-0.416855
87117.47246,-0.02536,-0.923126,-0.286041
87117.49773,-0.037689,-0.945297,-0.28566
87117.52298,-0.097549,-0.931168,-0.364365
87117.54823,-0.142212,-0.933029,-0.357834
87117.5735,-0.222015,-0.915115,-0.438766
87117.59876,-0.168289,-0.864548,-0.245087
87117.62403,-0.269196,-0.831131,-0.160934
87117.64928,-0.126343,-0.797394,-0.252197
87117.67453,0.036423,-0.807343,-0.372559
87117.6998,0.050842,-0.735199,-0.581406
87117.72505,0.026733,-0.703278,-0.694534
87117.75032,0.050232,-0.649429,-0.819809
87117.77557,0.056885,-0.700363,-0.834366
87117.80082,0.028091,-0.736115,-0.787262
87117.82609,-0.037521,-0.722412,-0.814087
87117.85134,-0.015472,-0.650757,-0.950668
87117.87661,0.041077,-0.669479,-0.876038
87117.90186,0.027649,-0.642776,-0.859589
87117.92711,-0.032883,-0.679245,-0.862091
87117.95238,-0.063873,-0.690262,-0.85849
87117.97763,-0.049057,-0.678192,-0.790176
87118.0029,-0.023438,-0.565735,-0.754089
87118.02815,0.00563,-0.671829,-0.771957
87118.0534,0.069489,-0.771286,-0.755676
87118.07868,0.127701,-0.67952,-0.753937
87118.10393,0.17038,-0.744064,-0.755096
87118.1292,0.214432,-0.719009,-0.723175
87118.15445,0.070053,-0.662888,-0.772141
87118.1797,0.038101,-0.635071,-0.727783
87118.20497,0.034622,-0.669434,-0.692627
87118.23022,0.056,-0.696976,-0.727737
87118.2555,0.098862,-0.710327,-0.702255
87118.2806,0.103149,-0.705353,-0.736664
87118.30585,0.081116,-0.689743,-0.783752
87118.33113,0.075378,-0.713501,-0.736374
87118.35638,0.121796,-0.738419,-0.654175
87118.38165,0.157181,-0.730118,-0.723343
87118.40691,0.149628,-0.716019,-0.745773
87118.43216,0.19249,-0.712784,-0.633911
87118.45744,0.191162,-0.775787,-0.697037
87118.48269,0.136963,-0.682663,-0.758362
87118.50797,0.162781,-0.695801,-0.776749
